tweet_id,rating_numerator,rating_denominator,name,stages,year,month,day,favorite_count,retweet_count,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
821813639212650496,12,10,Hercules,,2017,January,Wednesday,0,3839,1,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_Springer,0.00104955,True
821765923262631936,13,10,Duchess,doggo,2017,January,Wednesday,9317,1899,1,Golden_Retriever,0.980071,True,Labrador_Retriever,0.00875751,True,Saluki,0.00180595,True
821522889702862852,13,10,Harlso,,2017,January,Wednesday,8871,2030,1,Doberman,0.7635390000000001,True,Black-And-Tan_Coonhound,0.136602,True,Miniature_Pinscher,0.0876538999999999,True
821407182352777218,14,10,Sundance,doggo,2017,January,Tuesday,13075,5053,1,Irish_Setter,0.5054960000000001,True,Vizsla,0.168747,True,Chesapeake_Bay_Retriever,0.111311,True
821149554670182400,12,10,Luca,,2017,January,Tuesday,9718,2320,1,German_Shepherd,0.515933,True,Malinois,0.203651,True,Irish_Setter,0.0910551,True
821107785811234820,11,10,,doggo,2017,January,Monday,10645,2487,1,Pomeranian,0.85659,True,Papillon,0.0385365,True,Yorkshire_Terrier,0.0331458,True
821044531881721856,12,10,Flash,,2017,January,Monday,14021,2636,1,Old_English_Sheepdog,0.14802,True,Airedale,0.1335339999999999,True,Tibetan_Mastiff,0.120903,True
820749716845686786,13,10,Sunny,,2017,January,Sunday,34984,11525,2,Golden_Retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador_Retriever,0.0239436,True
820690176645140481,84,10,,,2017,January,Sunday,13518,3716,2,West_Highland_White_Terrier,0.872064,True,Kuvasz,0.0595259,True,Samoyed,0.0373996,True
820446719150292993,13,10,Peaches,,2017,January,Sunday,0,2980,3,Golden_Retriever,0.938048,True,Kuvasz,0.0251195,True,Labrador_Retriever,0.0229773,True
820314633777061888,14,10,,,2017,January,Saturday,3706,648,2,Gordon_Setter,0.940724,True,Black-And-Tan_Coonhound,0.0420412,True,Rottweiler,0.00941743,True
819952236453363712,13,10,Oliver,puppo,2017,January,Friday,5927,1369,1,American_Staffordshire_Terrier,0.925505,True,Staffordshire_Bullterrier,0.0362215,True,Italian_Greyhound,0.0204119,True
819711362133872643,11,10,Howie,,2017,January,Friday,14916,3604,2,Acorn_Squash,0.8487040000000001,False,Toilet_Seat,0.0443484,False,Toy_Poodle,0.0220094,True
819588359383371776,13,10,Jazzy,,2017,January,Thursday,10606,2271,1,Cardigan,0.5479350000000001,True,Basenji,0.116442,True,Shetland_Sheepdog,0.101681,True
819347104292290561,12,10,Anna,,2017,January,Thursday,8008,1383,3,Rottweiler,0.909106,True,Black-And-Tan_Coonhound,0.0441198,True,Doberman,0.0318349,True
819227688460238848,12,10,Finn,,2017,January,Wednesday,25652,7733,1,Border_Terrier,0.482452,True,German_Shepherd,0.181082,True,Norwegian_Elkhound,0.0652566,True
819015337530290176,14,10,Bo,doggo,2017,January,Wednesday,0,42228,1,Standard_Poodle,0.351308,True,Toy_Poodle,0.271929,True,Tibetan_Terrier,0.0947592,True
819004803107983360,14,10,Bo,doggo,2017,January,Wednesday,95450,42228,1,Standard_Poodle,0.351308,True,Toy_Poodle,0.271929,True,Tibetan_Terrier,0.0947592,True
818627210458333184,13,10,Wafer,,2017,January,Tuesday,24597,8564,1,Labrador_Retriever,0.384188,True,Beagle,0.255917,True,Grocery_Store,0.0797995,False
818614493328580609,12,10,Bear,,2017,January,Tuesday,10971,2982,4,Chihuahua,0.450722,True,Border_Terrier,0.204177,True,Beagle,0.092774,True
818588835076603904,11,10,Chelsea,pupper,2017,January,Monday,0,7126,1,Norwegian_Elkhound,0.372202,True,Chesapeake_Bay_Retriever,0.1371869999999999,True,Malamute,0.0714361999999999,True
818536468981415936,11,10,Tom,,2017,January,Monday,12127,2873,1,Swing,0.999403,False,Welsh_Springer_Spaniel,6.229489999999999e-05,True,Bow,3.04619e-05,False
818259473185828864,12,10,Florence,,2017,January,Monday,12197,2621,1,Miniature_Schnauzer,0.367368,True,Toy_Poodle,0.112479,True,Standard_Schnauzer,0.095434,True
818145370475810820,11,10,Autumn,,2017,January,Sunday,13671,3014,1,Golden_Retriever,0.621931,True,Labrador_Retriever,0.3649969999999999,True,Redbone,0.00397148,True
817827839487737858,13,10,Buddy,,2017,January,Saturday,57622,31314,1,Cocker_Spaniel,0.387608,True,Golden_Retriever,0.264844,True,Pekinese,0.122123,True
817777686764523521,13,10,Dido,doggopupper,2017,January,Saturday,11901,3084,1,Curly-Coated_Retriever,0.733256,True,Flat-Coated_Retriever,0.2141449999999999,True,Irish_Water_Spaniel,0.029769,True
817536400337801217,12,10,Eugene,,2017,January,Saturday,13105,3505,2,Pug,0.971358,True,French_Bulldog,0.0285185,True,Boston_Bull,8.596979999999999e-05,True
817423860136083457,13,10,Ken,,2017,January,Friday,38260,17504,1,Ice_Bear,0.3362,False,Samoyed,0.2013579999999999,True,Eskimo_Dog,0.186789,True
817415592588222464,11,10,Strudel,,2017,January,Friday,6267,1131,1,Doberman,0.806163,True,Black-And-Tan_Coonhound,0.0973859,True,Miniature_Pinscher,0.0859928,True
817181837579653120,13,10,,pupper,2017,January,Friday,0,9907,1,Tibetan_Mastiff,0.506312,True,Tibetan_Terrier,0.29569,True,Otterhound,0.0362507,True
817171292965273600,13,10,Tebow,,2017,January,Friday,9690,2326,1,Golden_Retriever,0.295483,True,Irish_Setter,0.144431,True,Chesapeake_Bay_Retriever,0.0778789999999999,True
817120970343411712,13,10,,,2017,January,Thursday,13367,3011,1,Saluki,0.568809,True,Afghan_Hound,0.229352,True,Golden_Retriever,0.15713,True
817056546584727552,11,10,Chloe,,2017,January,Thursday,9517,1927,1,Kelpie,0.8644149999999999,True,French_Bulldog,0.0974556,True,German_Shepherd,0.00852587,True
816829038950027264,12,10,Betty,puppo,2017,January,Thursday,0,5496,1,Dishwasher,0.700466,False,Golden_Retriever,0.245773,True,Chow,0.0390116999999999,True
816816676327063552,12,10,Timber,,2017,January,Thursday,11071,2361,1,Malamute,0.668164,True,Pembroke,0.1050329999999999,True,Siberian_Husky,0.077875,True
816697700272001025,12,10,Binky,,2017,January,Wednesday,10905,2545,1,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_Dog,0.0476078,True
816336735214911488,11,10,Dudley,,2017,January,Tuesday,9564,2269,1,Labrador_Retriever,0.91933,True,Kuvasz,0.0494795,True,Golden_Retriever,0.0119342,True
816091915477250048,12,10,Comet,,2017,January,Tuesday,9927,2500,3,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True
816014286006976512,11,10,Larry,,2017,January,Monday,0,6154,1,English_Setter,0.677408,True,Border_Collie,0.052724,True,Cocker_Spaniel,0.0485719,True
815990720817401858,11,10,Jack,,2017,January,Monday,5545,1207,1,Chihuahua,0.428756,True,Miniature_Pinscher,0.1039119999999999,True,Staffordshire_Bullterrier,0.0889587,True
815966073409433600,13,10,,pupper,2017,January,Monday,25057,9907,1,Tibetan_Mastiff,0.506312,True,Tibetan_Terrier,0.29569,True,Otterhound,0.0362507,True
815736392542261248,11,10,Akumi,,2017,January,Monday,10937,2625,3,Border_Collie,0.5489069999999999,True,Cardigan,0.178523,True,Collie,0.146351,True
815639385530101762,12,10,Titan,,2017,January,Sunday,9161,1918,1,German_Shepherd,0.8179529999999999,True,Norwegian_Elkhound,0.140007,True,Malinois,0.0248209,True
814986499976527872,11,10,Cooper,pupper,2016,December,Saturday,8485,1505,1,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,American_Staffordshire_Terrier,3.42436e-05,True
814638523311648768,12,10,Olivia,,2016,December,Friday,12511,3130,2,Golden_Retriever,0.650814,True,Kuvasz,0.0532809999999999,True,Cocker_Spaniel,0.0354395999999999,True
814530161257443328,12,10,Alf,,2016,December,Thursday,9629,2156,1,Miniature_Poodle,0.626913,True,Toy_Poodle,0.265582,True,Soft-Coated_Wheaten_Terrier,0.0416142,True
814153002265309185,12,10,Oshie,,2016,December,Wednesday,32000,10080,1,Golden_Retriever,0.490068,True,Labrador_Retriever,0.291956,True,Chow,0.0724746999999999,True
813944609378369540,11,10,Bruce,,2016,December,Wednesday,0,3732,1,Labrador_Retriever,0.427742,True,Great_Dane,0.190503,True,Curly-Coated_Retriever,0.146427,True
813910438903693312,11,10,Chubbs,doggo,2016,December,Wednesday,10342,2194,1,Siberian_Husky,0.6993550000000001,True,Eskimo_Dog,0.2564329999999999,True,Norwegian_Elkhound,0.0131888,True
813812741911748608,14,10,Gary,,2016,December,Tuesday,40402,16267,1,French_Bulldog,0.709146,True,Boston_Bull,0.247621,True,Boxer,0.0188551,True
813800681631023104,12,10,Sky,,2016,December,Tuesday,9300,2060,1,Malamute,0.501159,True,Siberian_Husky,0.228792,True,Eskimo_Dog,0.200388,True
813217897535406080,13,10,Atlas,,2016,December,Monday,20783,8476,1,Samoyed,0.905972,True,Pomeranian,0.0480383,True,West_Highland_White_Terrier,0.0356671,True
813202720496779264,11,10,,doggo,2016,December,Monday,10192,2090,1,Cocker_Spaniel,0.701852,True,Golden_Retriever,0.120345,True,Labrador_Retriever,0.0363202,True
813187593374461952,13,10,,,2016,December,Monday,22085,5096,1,Golden_Retriever,0.888181,True,Labrador_Retriever,0.0423119,True,Saluki,0.00970173,True
813172488309972993,12,10,Eleanor,,2016,December,Monday,10384,2236,1,Doormat,0.954844,False,Golden_Retriever,0.0261930999999999,True,Cocker_Spaniel,0.00438598,True
813157409116065792,12,10,Layla,,2016,December,Sunday,8588,2557,2,Siamese_Cat,0.8439110000000001,False,Pembroke,0.0705671,True,Cardigan,0.041916,True
813142292504645637,13,10,,,2016,December,Sunday,9361,2728,3,Beagle,0.848735,True,Ibizan_Hound,0.0446024999999999,True,Italian_Greyhound,0.0186108,True
813127251579564032,11,10,,doggo,2016,December,Sunday,13242,3652,1,Norwegian_Elkhound,0.4324159999999999,True,Whippet,0.374223,True,Siberian_Husky,0.0324625999999999,True
813112105746448384,12,10,Toby,,2016,December,Sunday,11515,3225,1,Dingo,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True
813096984823349248,11,10,Rocky,doggo,2016,December,Sunday,11694,4207,1,Great_Dane,0.128056,True,Boston_Bull,0.117003,True,Kelpie,0.0869643,True
813081950185472002,11,10,Baron,,2016,December,Sunday,10989,3220,2,Doberman,0.909951,True,Kelpie,0.0426494,True,Miniature_Pinscher,0.0230041,True
813066809284972545,12,10,Tyr,,2016,December,Sunday,8865,2276,1,Toy_Terrier,0.7764,True,Pembroke,0.115034,True,Basenji,0.048873,True
813051746834595840,13,10,Bauer,,2016,December,Sunday,23337,8503,1,Golden_Retriever,0.914804,True,Labrador_Retriever,0.08355,True,Kuvasz,0.000453224,True
812781120811126785,10,10,Swagger,,2016,December,Saturday,8380,2191,1,Bull_Mastiff,0.989316,True,Boxer,0.00704296,True,French_Bulldog,0.00173961,True
812709060537683968,12,10,Brandi,,2016,December,Saturday,7373,1665,1,Irish_Setter,0.326873,True,Golden_Retriever,0.18261,True,Leonberg,0.156912,True
812466873996607488,12,10,Mary,,2016,December,Saturday,8900,2231,1,Bath_Towel,0.0998035,False,Pillow,0.0923181,False,Great_Dane,0.0782055,True
812372279581671427,13,10,Moe,,2016,December,Friday,15224,4252,2,Golden_Retriever,0.7848729999999999,True,Cocker_Spaniel,0.0877881,True,Labrador_Retriever,0.0832747,True
811985624773361665,11,10,Ted,,2016,December,Thursday,8102,1647,1,Staffordshire_Bullterrier,0.6105729999999999,True,French_Bulldog,0.159935,True,Doormat,0.0586721,False
811744202451197953,13,10,Halo,,2016,December,Thursday,8429,1884,1,Pekinese,0.386082,True,Labrador_Retriever,0.202862,True,Golden_Retriever,0.170487,True
811627233043480576,10,10,Augie,,2016,December,Wednesday,14265,3650,1,Beagle,0.39628,True,Pembroke,0.0495619,True,Wire-Haired_Fox_Terrier,0.0463491999999999,True
811386762094317568,11,10,Craig,pupper,2016,December,Wednesday,23302,7444,1,Pembroke,0.804177,True,Cardigan,0.18989,True,Beagle,0.00196475,True
810984652412424192,24,10,Sam,,2016,December,Monday,5927,1655,1,Golden_Retriever,0.8713420000000001,True,Tibetan_Mastiff,0.0367077,True,Labrador_Retriever,0.0258232,True
810896069567610880,11,10,Hunter,,2016,December,Monday,10093,2090,1,Flat-Coated_Retriever,0.8208040000000001,True,Labrador_Retriever,0.0823182,True,Curly-Coated_Retriever,0.0674605,True
810657578271330305,11,10,Pavlov,,2016,December,Monday,12192,3057,1,Malamute,0.753521,True,Siberian_Husky,0.166151,True,Eskimo_Dog,0.0698108,True
810284430598270976,13,10,Phil,,2016,December,Sunday,39640,13369,1,Malamute,0.620768,True,Eskimo_Dog,0.158395,True,Tibetan_Mastiff,0.0289617,True
810254108431155201,12,10,Gus,,2016,December,Saturday,16380,3901,1,Staffordshire_Bullterrier,0.292556,True,American_Staffordshire_Terrier,0.261233,True,Border_Terrier,0.0623754,True
809920764300447744,10,10,,,2016,December,Saturday,17250,4521,1,Norwich_Terrier,0.397163,True,Toy_Poodle,0.27454,True,Miniature_Poodle,0.134667,True
809808892968534016,12,10,Maximus,,2016,December,Friday,0,5711,1,Labrador_Retriever,0.8616510000000001,True,Golden_Retriever,0.0444618,True,Staffordshire_Bullterrier,0.0164967,True
809448704142938112,12,10,,,2016,December,Thursday,7727,1696,1,Greater_Swiss_Mountain_Dog,0.375415,True,Cardigan,0.134317,True,English_Springer,0.0736971,True
809220051211603969,12,10,Kyro,,2016,December,Thursday,22246,6554,1,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.0134552,True
809084759137812480,11,10,Wallace,,2016,December,Wednesday,14685,4046,1,Vizsla,0.911412,True,Bloodhound,0.0171339,True,Labrador_Retriever,0.011761,True
808838249661788160,13,10,Ito,,2016,December,Wednesday,11271,3536,1,Rottweiler,0.36953,True,Miniature_Pinscher,0.194867,True,Kelpie,0.160104,True
808733504066486276,12,10,,pupper,2016,December,Tuesday,8784,2509,1,Seat_Belt,0.779137,False,Toy_Poodle,0.0369271,True,Golden_Retriever,0.0169724999999999,True
808501579447930884,12,10,Koda,,2016,December,Tuesday,12595,3007,2,Airedale,0.454239,True,Cocker_Spaniel,0.219323,True,Irish_Terrier,0.093193,True
808134635716833280,13,10,Milo,,2016,December,Monday,0,6961,1,Cocker_Spaniel,0.74022,True,Dandie_Dinmont,0.0616044999999999,True,English_Setter,0.0413314,True
808106460588765185,12,10,,doggopupper,2016,December,Monday,9701,2525,1,Golden_Retriever,0.426183,True,Labrador_Retriever,0.257447,True,Great_Pyrenees,0.1264819999999999,True
808001312164028416,12,10,Cooper,,2016,December,Sunday,14015,4098,1,Labrador_Retriever,0.730959,True,Staffordshire_Bullterrier,0.130726,True,American_Staffordshire_Terrier,0.0288526,True
807621403335917568,14,10,Ollie,pupper,2016,December,Saturday,16236,4288,3,Golden_Retriever,0.873233,True,Cocker_Spaniel,0.0336933,True,Chow,0.0204084,True
807106840509214720,13,10,Stephan,,2016,December,Friday,107015,56625,1,Chihuahua,0.50537,True,Pomeranian,0.1203579999999999,True,Toy_Terrier,0.0770081,True
807059379405148160,12,10,Cali,,2016,December,Friday,0,8521,1,Seat_Belt,0.474292,False,Golden_Retriever,0.171393,True,Labrador_Retriever,0.110592,True
807010152071229440,12,10,Lennon,,2016,December,Thursday,14514,4418,1,Golden_Retriever,0.610807,True,Irish_Setter,0.213642,True,Welsh_Springer_Spaniel,0.0318866,True
806629075125202948,13,10,,,2016,December,Wednesday,75639,37911,2,Arabian_Camel,0.366248,False,House_Finch,0.209852,False,Cocker_Spaniel,0.0464032,True
806542213899489280,11,10,Waffles,,2016,December,Wednesday,11363,2752,1,Vizsla,0.938617,True,Brittany_Spaniel,0.0367389,True,Chesapeake_Bay_Retriever,0.00397149,True
806242860592926720,12,10,Dave,,2016,December,Tuesday,0,13616,2,Cardigan,0.593858,True,Shetland_Sheepdog,0.1306109999999999,True,Pembroke,0.100842,True
806219024703037440,11,10,No name,,2016,December,Tuesday,7145,1388,1,Chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_Dog,0.0212745,True
805958939288408065,10,10,Penny,,2016,December,Tuesday,0,6238,1,Irish_Setter,0.574557,True,Golden_Retriever,0.339251,True,Seat_Belt,0.0461082,False
805932879469572096,12,10,Major,,2016,December,Tuesday,9178,2209,1,Norwegian_Elkhound,0.657967,True,Keeshond,0.319136,True,Leonberg,0.00794674,True
805826884734976000,12,10,Duke,,2016,December,Monday,7335,2132,1,Siberian_Husky,0.248926,True,American_Staffordshire_Terrier,0.0983133,True,Eskimo_Dog,0.0801885,True
805520635690676224,13,10,Zeke,,2016,December,Sunday,6368,1905,1,Malinois,0.643147,True,German_Shepherd,0.186642,True,Border_Terrier,0.109345,True
805207613751304193,12,10,Shooter,,2016,December,Sunday,8680,1972,1,Pembroke,0.244705,True,Rhodesian_Ridgeback,0.1804609999999999,True,Cardigan,0.0946636999999999,True
804738756058218496,12,10,Django,,2016,December,Friday,15326,4480,1,Tibetan_Mastiff,0.91579,True,German_Shepherd,0.0624797,True,Leonberg,0.00829749,True
804413760345620481,13,10,Rusty,,2016,December,Thursday,0,3712,1,Chow,0.0903414,True,Binoculars,0.0834988,False,Irish_Setter,0.0774556,True
803773340896923648,12,10,Diogi,puppo,2016,November,Wednesday,11203,3220,2,Miniature_Pinscher,0.817066,True,Redbone,0.0597065,True,Irish_Terrier,0.0341952,True
803692223237865472,13,10,,,2016,November,Tuesday,0,8689,1,Lakeland_Terrier,0.530104,True,Irish_Terrier,0.197314,True,Airedale,0.0825146,True
803638050916102144,13,10,,pupper,2016,November,Tuesday,12270,4828,1,Labrador_Retriever,0.372776,True,Golden_Retriever,0.3436659999999999,True,Great_Pyrenees,0.0672423,True
803276597545603072,11,10,Winston,,2016,November,Monday,11207,2887,1,Pembroke,0.457086,True,Chow,0.307801,True,Golden_Retriever,0.0499881999999999,True
802952499103731712,12,10,Marley,,2016,November,Sunday,10085,2336,1,Chow,0.944032,True,Golden_Retriever,0.0172398,True,Pomeranian,0.0120848,True
802624713319034886,12,10,,,2016,November,Saturday,0,3403,1,Cocker_Spaniel,0.253442,True,Golden_Retriever,0.16285,True,Otterhound,0.110921,True
802572683846291456,12,10,Winnie,,2016,November,Saturday,9959,2926,1,Golden_Retriever,0.610171,True,Labrador_Retriever,0.173252,True,Cocker_Spaniel,0.1632569999999999,True
802265048156610565,11,10,,doggopupper,2016,November,Friday,7039,1573,1,Labrador_Retriever,0.8971620000000001,True,Beagle,0.0168947999999999,True,Rhodesian_Ridgeback,0.0120606,True
802247111496568832,13,10,,,2016,November,Friday,0,5247,1,Chihuahua,0.721188,True,Toy_Terrier,0.112943,True,Kelpie,0.0533644999999999,True
802239329049477120,12,10,Loki,puppo,2016,November,Friday,10132,3040,2,Eskimo_Dog,0.482498,True,Siberian_Husky,0.3357739999999999,True,Malamute,0.134589,True
801958328846974976,12,10,Ronnie,,2016,November,Friday,8608,1992,1,Staffordshire_Bullterrier,0.327887,True,American_Staffordshire_Terrier,0.271916,True,Labrador_Retriever,0.247619,True
801538201127157760,12,10,Wallace,,2016,November,Wednesday,9141,2391,1,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_Sheepdog,0.0542299999999999,True
801167903437357056,13,10,Milo,,2016,November,Tuesday,27386,6961,1,Cocker_Spaniel,0.74022,True,Dandie_Dinmont,0.0616044999999999,True,English_Setter,0.0413314,True
801115127852503040,12,10,Bones,doggopupper,2016,November,Tuesday,8992,2429,1,Dalmatian,0.823356,True,English_Setter,0.0946018999999999,True,Bluetick,0.0219534,True
800751577355128832,12,10,Mauve,,2016,November,Monday,11701,3214,2,Cocker_Spaniel,0.771984,True,Miniature_Poodle,0.0766528,True,Toy_Poodle,0.0396183,True
800513324630806528,11,10,Chef,,2016,November,Monday,14685,3495,1,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999,True
800388270626521089,12,10,Doc,floofer,2016,November,Sunday,12456,3265,2,Golden_Retriever,0.35986,True,Pembroke,0.194207,True,Collie,0.154603,True
800141422401830912,13,10,Peaches,,2016,November,Sunday,17092,2980,3,Golden_Retriever,0.938048,True,Kuvasz,0.0251195,True,Labrador_Retriever,0.0229773,True
799774291445383169,13,10,Tucker,,2016,November,Saturday,0,5488,1,Chow,0.316565,True,Golden_Retriever,0.241929,True,Pomeranian,0.157524,True
799757965289017345,13,10,Sobe,doggo,2016,November,Friday,9390,2506,1,Border_Collie,0.442534,True,Collie,0.288684,True,Shetland_Sheepdog,0.196399,True
799422933579902976,12,10,Longfellow,,2016,November,Friday,8965,2213,1,Miniature_Pinscher,0.58363,True,Redbone,0.276095,True,Toy_Terrier,0.0185500999999999,True
799297110730567681,11,10,Jeffrey,,2016,November,Thursday,11065,3227,1,Malamute,0.985028,True,Siberian_Husky,0.00583442,True,Eskimo_Dog,0.00544281,True
799063482566066176,11,10,Mister,,2016,November,Thursday,9058,2863,2,Norfolk_Terrier,0.334436,True,Norwich_Terrier,0.231573,True,Australian_Terrier,0.214203,True
798933969379225600,12,10,Iroh,,2016,November,Wednesday,14712,5203,1,Siberian_Husky,0.703224,True,Eskimo_Dog,0.229351,True,Malamute,0.0443508,True
798925684722855936,11,10,Shadow,,2016,November,Wednesday,8246,1663,1,West_Highland_White_Terrier,0.539463,True,Cairn,0.184897,True,Norfolk_Terrier,0.163024,True
798697898615730177,10,10,Stubert,,2016,November,Wednesday,0,7602,1,Labrador_Retriever,0.8686709999999999,True,Carton,0.0950952,False,Pug,0.00765137,True
798694562394996736,12,10,,,2016,November,Wednesday,0,5812,1,Chihuahua,0.615163,True,Pembroke,0.1595089999999999,True,Basenji,0.0844656999999999,True
798665375516884993,10,10,Lola,,2016,November,Tuesday,0,4519,1,Chow,0.243529,True,Hamster,0.22715,False,Pomeranian,0.0560567,True
798644042770751489,10,10,Paull,,2016,November,Tuesday,0,2153,1,English_Springer,0.403698,True,Brittany_Spaniel,0.347609,True,Welsh_Springer_Spaniel,0.137186,True
798628517273620480,12,10,,,2016,November,Tuesday,0,2272,1,Beagle,0.636169,True,Labrador_Retriever,0.119256,True,Golden_Retriever,0.0825491999999999,True
798340744599797760,11,10,Davey,,2016,November,Tuesday,0,3924,1,Papillon,0.53318,True,Collie,0.192031,True,Border_Collie,0.121626,True
798209839306514432,13,10,Cooper,,2016,November,Monday,11548,2954,1,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True
797971864723324932,12,10,,pupper,2016,November,Monday,13018,3652,1,American_Staffordshire_Terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_Bullterrier,0.0727991,True
797545162159308800,12,10,Cassie,,2016,November,Saturday,16198,5656,1,Pembroke,0.954089,True,Cardigan,0.0336439,True,Papillon,0.00973566,True
797236660651966464,12,10,Pancake,,2016,November,Saturday,22328,7726,2,Collie,0.767005,True,Border_Collie,0.100844,True,Kelpie,0.0483681,True
796865951799083009,12,10,Tyr,,2016,November,Friday,8564,2198,1,Cardigan,0.8391290000000001,True,Boston_Bull,0.0806985,True,Pembroke,0.034505,True
796759840936919040,11,10,Romeo,,2016,November,Thursday,13256,3562,1,American_Staffordshire_Terrier,0.463996,True,Staffordshire_Bullterrier,0.155566,True,Weimaraner,0.137587,True
796484825502875648,12,10,,doggo,2016,November,Wednesday,8472,2042,1,Cocker_Spaniel,0.116924,True,Seat_Belt,0.107511,False,Australian_Terrier,0.0998434,True
796387464403357696,12,10,Snicku,,2016,November,Wednesday,12334,4861,1,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_Cat,0.052423,False
796177847564038144,11,10,Ruby,,2016,November,Wednesday,0,16628,1,Golden_Retriever,0.600276,True,Labrador_Retriever,0.140798,True,Seat_Belt,0.0873548,False
796149749086875649,11,10,Ruby,,2016,November,Wednesday,36177,16628,1,Golden_Retriever,0.600276,True,Labrador_Retriever,0.140798,True,Seat_Belt,0.0873548,False
796116448414461957,11,10,,,2016,November,Tuesday,10139,2813,1,Cardigan,0.700182,True,Pembroke,0.260738,True,Papillon,0.0171099,True
796080075804475393,12,10,Yogi,,2016,November,Tuesday,9469,2703,1,Chow,0.973846,True,Tibetan_Mastiff,0.0141098999999999,True,Gibbon,0.00235832,False
796031486298386433,13,10,Daisy,,2016,November,Tuesday,12071,4284,1,Golden_Retriever,0.893775,True,Labrador_Retriever,0.0701398,True,Doormat,0.00841853,False
795464331001561088,13,10,,doggo,2016,November,Monday,55683,27728,1,Golden_Retriever,0.193082,True,Chesapeake_Bay_Retriever,0.157927,True,Soft-Coated_Wheaten_Terrier,0.1246839999999999,True
795400264262053889,12,10,Brody,,2016,November,Sunday,11270,3323,2,Golden_Retriever,0.925494,True,Labrador_Retriever,0.0592408,True,Tennis_Ball,0.00449534,False
794983741416415232,12,10,Rizzy,,2016,November,Saturday,0,3942,3,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_Elkhound,0.151024,True
794926597468000259,12,10,Mack,,2016,November,Saturday,11492,2697,1,Teddy,0.569566,False,Bath_Towel,0.173745,False,Toy_Poodle,0.0376618,True
794355576146903043,12,10,Butter,,2016,November,Friday,0,12014,1,Cocker_Spaniel,0.500509,True,Golden_Retriever,0.272734,True,Jigsaw_Puzzle,0.0414758,False
794332329137291264,12,10,Nimbus,,2016,November,Friday,10686,3088,1,Samoyed,0.988307,True,Malamute,0.00490635,True,Great_Pyrenees,0.00290129,True
793962221541933056,12,10,Maximus,,2016,November,Wednesday,18910,5711,1,Labrador_Retriever,0.8616510000000001,True,Golden_Retriever,0.0444618,True,Staffordshire_Bullterrier,0.0164967,True
793845145112371200,13,10,Clark,,2016,November,Wednesday,10295,2187,1,Old_English_Sheepdog,0.7652770000000001,True,Bedlington_Terrier,0.1127529999999999,True,Kerry_Blue_Terrier,0.0476616999999999,True
793614319594401792,13,10,,,2016,November,Wednesday,0,3661,1,Golden_Retriever,0.705092,True,Labrador_Retriever,0.219721,True,Kuvasz,0.015965,True
793601777308463104,12,10,Dobby,,2016,November,Tuesday,8926,1908,1,Miniature_Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy_Terrier,0.0891487,True
793500921481273345,12,10,Fiona,,2016,November,Tuesday,11953,2786,2,Golden_Retriever,0.3261219999999999,True,Labrador_Retriever,0.219904,True,Chesapeake_Bay_Retriever,0.163366,True
793286476301799424,13,10,Moreton,,2016,November,Tuesday,27597,10723,1,Afghan_Hound,0.2746369999999999,True,Borzoi,0.142204,True,Doormat,0.109677,False
793271401113350145,12,10,Dave,,2016,November,Tuesday,9677,2763,1,Siberian_Husky,0.2316949999999999,True,Eskimo_Dog,0.206749,True,Pembroke,0.0701195,True
793256262322548741,12,10,,,2016,November,Tuesday,22350,9714,1,Basset,0.2076219999999999,True,Walker_Hound,0.0605741999999999,True,Beagle,0.0412205,True
793241302385262592,13,10,Tucker,,2016,November,Tuesday,11780,3812,1,Golden_Retriever,0.559308,True,Labrador_Retriever,0.3902219999999999,True,Cocker_Spaniel,0.0363157,True
793226087023144960,11,10,Juno,,2016,October,Monday,11001,3338,1,Wire-Haired_Fox_Terrier,0.456047,True,Lakeland_Terrier,0.273428,True,English_Springer,0.0836433,True
793210959003287553,10,10,Maude,,2016,October,Monday,9997,3301,1,Doormat,0.874431,False,French_Bulldog,0.0187590999999999,True,Boston_Bull,0.0151344,True
793195938047070209,12,10,Lily,puppo,2016,October,Monday,17063,6547,2,Labrador_Retriever,0.654762,True,Golden_Retriever,0.0741,True,Chihuahua,0.0423393,True
793180763617361921,11,10,Newt,,2016,October,Monday,7740,2310,1,Lakeland_Terrier,0.266824,True,Irish_Terrier,0.218783,True,Airedale,0.13296,True
